species,species_prot_acc,Distance,MostRelatedSpecies,ProteinAcc,Description
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1605.106,1.859598,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0024251,bbx
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1001.70,1.276566,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0025634,CG13367
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1603.93,1.50474,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001170,H2.0
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1507.192,3.03573,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0031144,CG1529
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.234,0.8825559999999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0029838,CG4666
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.258,2.50311,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037445,CG9727
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0508.3,1.547698,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0002931,net
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.435.1,2.41264649,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0040366,CG11398
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.435,2.4515494999999996,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0040366,CG11398
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0901.252,2.38365,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0262582,cic
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.34,1.961989,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035643,CG13287
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.204,2.6321000000000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035687,Prdm13
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0209.27,2.2418518,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0031351,CG14352
Heliconius,erato_demophoon_v1_CREPE_FL_novel_model_8,2.21727,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0002573,sens
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.525,2.091137,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038244,CG7987
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.440,2.865385,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038244,CG7987
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1807.66.1,1.763456,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0267337,rn
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1807.66,1.7005681,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0267337,rn
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0609.58.4,2.5557792,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0031155,CG15446
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0609.58,2.6027575,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0031155,CG15446
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0609.58.1,2.6087415,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0031155,CG15446
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0609.58.2,2.6709249,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0031155,CG15446
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0609.58.3,2.6314661,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0031155,CG15446
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.234,2.4709395,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0050443,Opbp
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.234.1,2.4818925,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0050443,Opbp
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.390,2.0375148000000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0031737,obst-E
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.399.2,3.3170992100000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0026575,hang
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.399,3.29388361,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0026575,hang
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.399.1,3.284478,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0026575,hang
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1005.127.1,2.4112479999999996,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037031,CG11456
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1005.127,2.4684062,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037031,CG11456
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.101.2,2.0228075999999997,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035769,CTCF
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.101.1,2.0228075999999997,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035769,CTCF
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.101,2.0228075999999997,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035769,CTCF
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.101.3,2.0499004,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035769,CTCF
Heliconius,erato_demophoon_v1_CREPE_FL_novel_model_225,2.9325035,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030008,CG2129
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.353.2,2.9752354000000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0013469,klu
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.353,2.8635625315000004,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0013469,klu
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.353.1,2.8735128100000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0013469,klu
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1605.163,1.7660110000000002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0040376,AANATL7
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1904.208,2.126321,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037722,CG8319
Heliconius,erato_demophoon_v1_CREPE_FL_novel_model_60,2.1281169999999996,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037722,CG8319
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0206.35.1,2.430375,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038418,pad
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0206.35,2.3715319690000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038418,pad
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0206.35.2,2.2515368000000002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038418,pad
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1906.36,1.377936,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039808,CG12071
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.304,2.34614,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039078,CG4374
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.472.5,1.81589790385,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0259938,cwo
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.472.3,1.8196529938500001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0259938,cwo
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.472.1,1.83480957,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0259938,cwo
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.472,1.83546941385,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0259938,cwo
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.472.2,1.83644900785,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0259938,cwo
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.472.6,1.910036704,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0259938,cwo
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.472.4,1.910036704,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0259938,cwo
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.104.1,3.2121932,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032401,Plzf
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.104.1.1,3.2121932,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032401,Plzf
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.104,3.1430162,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032401,Plzf
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.329.1,2.7047730000000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035407,Asciz
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.329.2,2.7047730000000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035407,Asciz
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1807.114.1,2.5055609,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030432,CG4404
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.207,2.459898,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030432,CG4404
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0501.15,2.27485,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032587,CG5953
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0215.26,2.1510805,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0034945,CG10904
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.394,1.690239,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0034945,CG10904
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1411.139.1,2.01096948986,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0051457,CG31457
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1411.139,2.3570710000000004,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0051457,CG31457
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.100,1.617738,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0034054,CG8366
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.99,2.696643,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0034054,CG8366
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.2,2.2284786,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030673,CG15601
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.1,2.0659126,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030673,CG15601
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.81,2.17766,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0030673,CG15601
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.110.1,2.3373650999999995,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0033459,CG12744
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.112,2.4053715999999996,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0033459,CG12744
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.110,2.4053715999999996,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0033459,CG12744
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.110.2,2.3035273,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0033459,CG12744
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0509.3,2.590862,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037634,hng2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0215.80,1.9648,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037634,hng2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0215.78.1,1.9648,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037634,hng2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0215.78,1.9648,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037634,hng2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0209.20,2.2211860000000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0052772,CG32772
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1901.51,1.70289,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0261434,hkb
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.266.1,2.5260426002300003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0028878,CG15269
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.266.2,2.526241,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0028878,CG15269
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.266,2.600433,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0028878,CG15269
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.757,2.026672,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037207,Mes2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.663,2.669296,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037207,Mes2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.242,1.495951,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038833,CG15696
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.28,2.374777,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0025185,az2
